voiv,mspi_z,pis,corrupt_z
Mazowieckie,0.23190769291150098,0,0.7608476432573192
Mazowieckie,-0.3593091198096457,0,0.7608476432573192
Śląskie,1.0772674794268058,NA,3.209161847258525
Podkarpackie,1.2056765609228017,1,-0.6106617025026155
Pomorskie,-0.9237740405524599,0,-0.03712143063937014
Dolnośląskie,0.5101273694861584,0,-0.5214947037149174
Pomorskie,-1.4828885828996081,1,-0.03712143063937014
Pomorskie,0.49942661269482536,0,-0.03712143063937014
Zachodniopomorskie,0.9916614250961423,0,-0.6416434563186802
Mazowieckie,-1.5765202048237716,0,0.7608476432573192
Pomorskie,0.8097485596434815,0,-0.03712143063937014
Śląskie,-0.23892560590714973,NA,3.209161847258525
Pomorskie,-1.4695126369104419,0,-0.03712143063937014
Łódzkie,0.4566235855294936,1,-0.22376760606785712
Świętokrzyskie,1.4838962374974594,1,0.5719345102325348
Świętokrzyskie,0.9916614250961423,1,0.5719345102325348
Świętokrzyskie,1.4731954807061263,0,0.5719345102325348
Świętokrzyskie,1.45981953471696,0,0.5719345102325348
Śląskie,1.4838962374974594,0,3.209161847258525
Podkarpackie,0.5636311534428233,NA,-0.6106617025026155
Małopolskie,NA,1,0.5439753665448667
Małopolskie,0.2069392603983906,1,0.5439753665448667
Zachodniopomorskie,0.6706387213561531,0,-0.6416434563186802
Lubelskie,-1.480213393701775,1,-0.47388859419267165
Mazowieckie,-0.8274672294304634,NA,0.7608476432573192
Pomorskie,0.4566235855294936,0,-0.03712143063937014
Warmińsko-mazurskie,0.29611223365949896,1,-0.7678374291792363
Kujawsko-pomorskie,0.7134417485214848,0,-0.6046164822458225
Kujawsko-pomorskie,0.43878899087727224,NA,-0.6046164822458225
Kujawsko-pomorskie,0.2426084497028341,0,-0.6046164822458225
Mazowieckie,0.65993796456482,NA,0.7608476432573192
Mazowieckie,-0.5599483096471389,0,0.7608476432573192
Lubelskie,1.3126841288361315,0,-0.47388859419267165
Lubelskie,0.3068129904508321,NA,-0.47388859419267165
Łódzkie,0.8097485596434815,0,-0.22376760606785712
Lubuskie,0.22120693612016787,0,0.4721883759954486
Lubuskie,-1.2340959875011164,0,0.4721883759954486
Podkarpackie,1.4731954807061263,0,-0.6106617025026155
Podkarpackie,-0.8274672294304634,1,-0.6106617025026155
Śląskie,0.23190769291150098,1,3.209161847258525
Śląskie,-1.362505068997112,0,3.209161847258525
Śląskie,0.6706387213561531,1,3.209161847258525
Podkarpackie,-0.07841425403715513,0,-0.6106617025026155
Podkarpackie,-2.0402196657815335,1,-0.6106617025026155
Mazowieckie,-0.4101377145684775,0,0.7608476432573192
Mazowieckie,-1.175241825148785,NA,0.7608476432573192
Lubuskie,-0.6562551207691356,0,0.4721883759954486
Świętokrzyskie,-0.31383090344648085,NA,0.5719345102325348
Wielkopolskie,1.526699264662791,0,-0.4633094587432838
Wielkopolskie,0.7776462892694829,0,-0.4633094587432838
Wielkopolskie,-0.6134520936038038,NA,-0.4633094587432838
Łódzkie,0.6349695320517096,0,-0.22376760606785712
Łódzkie,-1.6193232319891033,0,-0.22376760606785712
